"mesv","anov","id_dep","total_deputado"
10,2015,141454,5
11,2015,141454,6
12,2015,141454,2
2,2016,141454,5
3,2016,141454,9
4,2016,141454,3
5,2016,141454,5
6,2016,141454,5
7,2016,141454,2
8,2016,141454,3
10,2016,141454,5
11,2016,141454,5
12,2016,141454,5
2,2017,141454,3
3,2017,141454,3
2,2015,141458,5
3,2015,141458,6
4,2015,141458,7
5,2015,141458,11
6,2015,141458,5
7,2015,141458,4
8,2015,141458,9
9,2015,141458,6
10,2015,141458,5
11,2015,141458,5
12,2015,141458,2
2,2016,141458,3
3,2016,141458,8
4,2016,141458,1
5,2016,141458,2
6,2016,141458,5
7,2016,141458,2
8,2016,141458,5
10,2016,141458,6
11,2016,141458,6
12,2016,141458,5
2,2017,141458,2
3,2017,141458,3
2,2015,141464,5
3,2015,141464,12
4,2015,141464,9
5,2015,141464,11
6,2015,141464,7
7,2015,141464,4
8,2015,141464,9
9,2015,141464,9
10,2015,141464,9
11,2015,141464,6
12,2015,141464,2
2,2016,141464,4
3,2016,141464,9
4,2016,141464,3
5,2016,141464,4
6,2016,141464,6
7,2016,141464,3
8,2016,141464,5
10,2016,141464,5
11,2016,141464,2
12,2016,141464,5
2,2017,141464,3
3,2017,141464,2
2,2015,141470,5
3,2015,141470,10
4,2015,141470,8
5,2015,141470,11
6,2015,141470,6
7,2015,141470,4
8,2015,141470,8
9,2015,141470,11
10,2015,141470,8
11,2015,141470,7
12,2015,141470,2
2,2016,141470,5
3,2016,141470,8
4,2016,141470,1
5,2016,141470,5
6,2016,141470,6
7,2016,141470,3
8,2016,141470,5
10,2016,141470,5
11,2016,141470,6
12,2016,141470,4
2,2017,141470,4
3,2017,141470,2
2,2015,141472,4
3,2015,141472,11
4,2015,141472,4
5,2015,141472,10
6,2015,141472,7
7,2015,141472,4
8,2015,141472,6
9,2015,141472,11
10,2015,141472,10
11,2015,141472,7
12,2015,141472,1
3,2016,141472,10
4,2016,141472,2
5,2016,141472,5
6,2016,141472,6
7,2016,141472,3
8,2016,141472,5
10,2016,141472,5
11,2016,141472,3
12,2016,141472,5
2,2017,141472,3
3,2017,141472,2
2,2015,141474,5
2,2017,141474,2
3,2017,141474,2
2,2015,141478,3
3,2015,141478,10
4,2015,141478,6
5,2015,141478,11
6,2015,141478,7
7,2015,141478,4
8,2015,141478,8
9,2015,141478,5
10,2015,141478,6
11,2015,141478,5
12,2015,141478,1
3,2016,141478,10
4,2016,141478,4
5,2016,141478,5
6,2016,141478,5
7,2016,141478,3
8,2016,141478,4
10,2016,141478,5
11,2016,141478,5
12,2016,141478,3
2,2017,141478,3
3,2017,141478,3
2,2015,141480,6
3,2015,141480,12
4,2015,141480,9
5,2015,141480,11
6,2015,141480,7
7,2015,141480,4
8,2015,141480,10
9,2015,141480,12
10,2015,141480,7
11,2015,141480,6
12,2015,141480,2
2,2016,141480,5
3,2016,141480,9
4,2016,141480,3
5,2016,141480,5
6,2016,141480,5
7,2016,141480,3
8,2016,141480,5
10,2016,141480,7
11,2016,141480,6
12,2016,141480,6
2,2017,141480,2
3,2017,141480,3
2,2015,141482,3
3,2015,141482,9
4,2015,141482,7
5,2015,141482,11
6,2015,141482,7
7,2015,141482,2
8,2015,141482,10
9,2015,141482,12
10,2015,141482,9
11,2015,141482,7
12,2015,141482,2
2,2016,141482,4
3,2016,141482,10
4,2016,141482,4
5,2016,141482,5
6,2016,141482,4
7,2016,141482,2
8,2016,141482,5
10,2016,141482,7
11,2016,141482,5
12,2016,141482,4
2,2017,141482,3
3,2017,141482,3
2,2015,141483,4
3,2015,141483,12
4,2015,141483,5
5,2015,141483,11
6,2015,141483,5
7,2015,141483,4
8,2015,141483,7
9,2015,141483,11
10,2015,141483,4
11,2015,141483,4
12,2015,141483,2
2,2016,141483,5
3,2016,141483,9
4,2016,141483,2
5,2016,141483,5
6,2016,141483,5
7,2016,141483,2
8,2016,141483,3
10,2016,141483,7
11,2016,141483,6
12,2016,141483,4
2,2017,141483,3
3,2017,141483,3
2,2015,141484,6
3,2015,141484,10
4,2015,141484,7
5,2015,141484,11
6,2015,141484,7
7,2015,141484,4
8,2015,141484,10
9,2015,141484,13
10,2015,141484,9
11,2015,141484,7
12,2015,141484,2
2,2016,141484,5
3,2016,141484,7
4,2016,141484,3
5,2016,141484,5
6,2016,141484,4
7,2016,141484,1
8,2016,141484,5
10,2016,141484,4
11,2016,141484,6
12,2016,141484,2
2,2017,141484,3
3,2017,141484,3
2,2015,141485,4
3,2015,141485,10
4,2015,141485,9
5,2015,141485,11
6,2015,141485,3
7,2015,141485,4
8,2015,141485,9
9,2015,141485,7
10,2015,141485,6
11,2015,141485,7
12,2015,141485,2
2,2016,141485,6
3,2016,141485,6
4,2016,141485,3
5,2016,141485,4
6,2016,141485,6
7,2016,141485,3
8,2016,141485,4
10,2016,141485,3
11,2016,141485,3
12,2016,141485,2
2,2015,141487,3
3,2015,141487,11
4,2015,141487,10
5,2015,141487,11
6,2015,141487,7
7,2015,141487,4
8,2015,141487,9
9,2015,141487,11
10,2015,141487,8
11,2015,141487,6
12,2015,141487,2
2,2016,141487,4
3,2016,141487,8
4,2016,141487,3
5,2016,141487,1
6,2016,141487,5
7,2016,141487,3
8,2016,141487,4
10,2016,141487,5
11,2016,141487,6
12,2016,141487,4
2,2017,141487,4
3,2017,141487,3
2,2015,141488,4
3,2015,141488,10
4,2015,141488,9
5,2015,141488,11
6,2015,141488,7
7,2015,141488,4
8,2015,141488,10
9,2015,141488,8
10,2015,141488,10
11,2015,141488,6
12,2015,141488,2
2,2016,141488,6
3,2016,141488,8
4,2016,141488,4
5,2016,141488,4
6,2016,141488,5
7,2016,141488,3
8,2016,141488,4
10,2016,141488,6
11,2016,141488,5
12,2016,141488,6
2,2017,141488,4
3,2017,141488,2
2,2015,141490,4
3,2015,141490,9
4,2015,141490,6
5,2015,141490,11
6,2015,141490,4
7,2015,141490,4
8,2015,141490,8
9,2015,141490,14
10,2015,141490,7
11,2015,141490,5
12,2015,141490,2
2,2016,141490,4
3,2016,141490,10
4,2016,141490,4
5,2016,141490,5
6,2016,141490,3
7,2016,141490,3
8,2016,141490,3
10,2016,141490,3
11,2016,141490,3
12,2016,141490,5
2,2015,141500,3
3,2015,141500,11
4,2015,141500,10
5,2015,141500,11
6,2015,141500,7
7,2015,141500,3
8,2015,141500,9
9,2015,141500,12
10,2015,141500,10
11,2015,141500,7
12,2015,141500,2
2,2016,141500,1
3,2016,141500,4
4,2016,141500,4
5,2016,141500,4
6,2016,141500,6
7,2016,141500,3
8,2016,141500,5
10,2016,141500,5
11,2016,141500,5
12,2016,141500,5
2,2017,141500,4
3,2017,141500,2
2,2015,141503,4
3,2015,141503,11
4,2015,141503,8
5,2015,141503,11
6,2015,141503,5
7,2015,141503,4
8,2015,141503,10
9,2015,141503,14
10,2015,141503,9
11,2015,141503,7
12,2015,141503,2
2,2016,141503,6
3,2016,141503,10
4,2016,141503,4
5,2016,141503,5
6,2016,141503,6
7,2016,141503,3
8,2016,141503,5
10,2016,141503,6
11,2016,141503,4
12,2016,141503,5
2,2017,141503,4
3,2017,141503,3
2,2015,141507,5
3,2015,141507,8
4,2015,141507,7
5,2015,141507,11
6,2015,141507,7
7,2015,141507,4
8,2015,141507,8
9,2015,141507,11
10,2015,141507,8
11,2015,141507,6
12,2015,141507,1
2,2016,141507,6
3,2016,141507,9
4,2016,141507,3
5,2016,141507,3
6,2016,141507,2
7,2016,141507,3
8,2016,141507,5
10,2016,141507,6
11,2016,141507,6
12,2016,141507,4
2,2017,141507,3
3,2017,141507,2
7,2015,141509,1
2,2015,141513,4
3,2015,141513,9
4,2015,141513,10
5,2015,141513,11
6,2015,141513,7
7,2015,141513,2
8,2015,141513,10
9,2015,141513,10
10,2015,141513,10
11,2015,141513,4
12,2015,141513,2
2,2016,141513,6
3,2016,141513,7
4,2016,141513,3
5,2016,141513,4
6,2016,141513,3
7,2016,141513,3
8,2016,141513,5
10,2016,141513,5
11,2016,141513,6
12,2016,141513,6
2,2017,141513,4
3,2017,141513,2
2,2015,141515,5
3,2015,141515,8
4,2015,141515,8
5,2015,141515,9
6,2015,141515,6
7,2015,141515,4
8,2015,141515,9
9,2015,141515,9
10,2015,141515,8
11,2015,141515,6
12,2015,141515,2
2,2016,141515,6
3,2016,141515,8
4,2016,141515,2
5,2016,141515,4
6,2016,141515,5
7,2016,141515,3
8,2016,141515,3
10,2016,141515,7
11,2016,141515,6
12,2016,141515,3
2,2017,141515,4
3,2017,141515,2
2,2015,141516,3
3,2015,141516,9
4,2015,141516,8
5,2015,141516,11
6,2015,141516,7
7,2015,141516,4
8,2015,141516,7
9,2015,141516,14
10,2015,141516,7
11,2015,141516,7
12,2015,141516,1
2,2016,141516,6
3,2016,141516,9
4,2016,141516,4
5,2016,141516,5
6,2016,141516,5
7,2016,141516,3
8,2016,141516,5
10,2016,141516,6
11,2016,141516,6
12,2016,141516,5
2,2017,141516,3
3,2017,141516,3
11,2015,141517,2
12,2015,141517,2
2,2016,141517,4
3,2016,141517,9
4,2016,141517,1
3,2017,141517,3
2,2015,141518,4
3,2015,141518,8
4,2015,141518,7
5,2015,141518,10
6,2015,141518,6
7,2015,141518,2
8,2015,141518,9
9,2015,141518,9
10,2015,141518,6
11,2015,141518,7
12,2015,141518,2
2,2016,141518,3
3,2016,141518,5
4,2016,141518,3
5,2016,141518,2
6,2016,141518,2
7,2016,141518,2
8,2016,141518,3
10,2016,141518,5
11,2016,141518,4
2,2017,141518,3
3,2017,141518,1
2,2017,141522,2
3,2017,141522,3
2,2015,141527,4
3,2015,141527,12
4,2015,141527,8
5,2015,141527,8
6,2015,141527,7
7,2015,141527,2
8,2015,141527,8
9,2015,141527,12
10,2015,141527,5
11,2015,141527,2
12,2015,141527,2
2,2016,141527,6
5,2016,141527,4
6,2016,141527,5
7,2016,141527,3
8,2016,141527,5
10,2016,141527,1
11,2016,141527,4
12,2016,141527,5
2,2017,141527,2
3,2017,141527,3
2,2015,141529,5
3,2015,141529,12
4,2015,141529,10
5,2015,141529,11
6,2015,141529,5
7,2015,141529,4
8,2015,141529,9
9,2015,141529,13
10,2015,141529,9
11,2015,141529,7
12,2015,141529,2
2,2016,141529,6
3,2016,141529,9
4,2016,141529,1
5,2016,141529,5
6,2016,141529,5
7,2016,141529,2
8,2016,141529,4
10,2016,141529,7
11,2016,141529,6
12,2016,141529,4
2,2017,141529,4
3,2017,141529,3
2,2015,141531,5
3,2015,141531,11
4,2015,141531,6
5,2015,141531,11
6,2015,141531,7
7,2015,141531,4
8,2015,141531,10
9,2015,141531,12
10,2015,141531,8
11,2015,141531,7
12,2015,141531,2
2,2016,141531,6
3,2016,141531,10
4,2016,141531,3
5,2016,141531,2
6,2016,141531,4
7,2016,141531,3
8,2016,141531,5
10,2016,141531,5
11,2016,141531,6
12,2016,141531,4
2,2017,141531,4
3,2017,141531,2
3,2017,141532,1
2,2015,141535,5
3,2015,141535,10
4,2015,141535,10
5,2015,141535,11
6,2015,141535,6
7,2015,141535,4
8,2015,141535,9
9,2015,141535,13
10,2015,141535,8
11,2015,141535,7
12,2015,141535,2
2,2016,141535,5
3,2016,141535,8
4,2016,141535,3
5,2016,141535,2
6,2016,141535,4
7,2016,141535,3
8,2016,141535,5
10,2016,141535,3
11,2016,141535,4
12,2016,141535,5
2,2017,141535,3
3,2017,141535,3
2,2015,141536,5
3,2015,141536,11
4,2015,141536,9
5,2015,141536,11
6,2015,141536,5
7,2015,141536,4
8,2015,141536,9
9,2015,141536,10
10,2015,141536,10
11,2015,141536,4
12,2015,141536,2
2,2016,141536,6
3,2016,141536,10
4,2016,141536,1
5,2016,141536,1
6,2016,141536,5
7,2016,141536,3
8,2016,141536,4
10,2016,141536,6
11,2016,141536,5
12,2016,141536,4
3,2017,141536,1
2,2015,141542,3
3,2015,141542,11
4,2015,141542,7
5,2015,141542,11
6,2015,141542,5
7,2015,141542,2
8,2015,141542,7
9,2015,141542,7
10,2015,141542,10
11,2015,141542,7
12,2015,141542,2
2,2016,141542,3
3,2016,141542,8
4,2016,141542,3
5,2016,141542,3
6,2016,141542,2
7,2016,141542,3
10,2016,141542,4
11,2016,141542,5
12,2016,141542,3
2,2017,141542,3
3,2017,141542,3
2,2015,141552,5
3,2015,141552,9
4,2015,141552,8
5,2015,141552,11
6,2015,141552,7
7,2015,141552,4
8,2015,141552,9
9,2015,141552,13
10,2015,141552,9
11,2015,141552,6
12,2015,141552,2
2,2016,141552,6
3,2016,141552,6
4,2016,141552,4
5,2016,141552,5
6,2016,141552,6
7,2016,141552,1
8,2016,141552,5
10,2016,141552,7
11,2016,141552,5
12,2016,141552,5
2,2017,141552,2
3,2017,141552,3
2,2015,141553,4
3,2015,141553,11
4,2015,141553,6
5,2015,141553,8
6,2015,141553,7
7,2015,141553,3
8,2015,141553,8
9,2015,141553,11
10,2015,141553,9
11,2015,141553,7
12,2015,141553,2
2,2016,141553,6
3,2016,141553,10
4,2016,141553,4
5,2016,141553,5
6,2016,141553,7
7,2016,141553,3
8,2016,141553,5
10,2016,141553,7
11,2016,141553,6
12,2016,141553,5
2,2017,141553,4
3,2017,141553,3
2,2015,141555,3
3,2015,141555,10
4,2015,141555,6
5,2015,141555,11
6,2015,141555,7
7,2015,141555,4
8,2015,141555,9
9,2015,141555,10
10,2015,141555,8
11,2015,141555,6
12,2015,141555,2
2,2016,141555,5
3,2016,141555,10
4,2016,141555,4
5,2016,141555,2
6,2016,141555,5
7,2016,141555,2
8,2016,141555,4
10,2016,141555,7
11,2016,141555,4
12,2016,141555,4
2,2017,141555,4
3,2017,141555,3
2,2015,141558,3
3,2015,141558,2
4,2015,141558,3
5,2015,141558,10
6,2015,141558,2
7,2015,141558,4
8,2015,141558,7
9,2015,141558,8
10,2015,141558,7
11,2015,141558,5
12,2015,141558,2
2,2016,141558,1
3,2016,141558,2
4,2016,141558,1
5,2016,141558,1
6,2016,141558,1
8,2016,141558,2
10,2016,141558,3
11,2016,141558,6
12,2016,141558,6
2,2017,141558,4
3,2017,141558,2
2,2015,141560,4
3,2015,141560,6
4,2015,141560,10
5,2015,141560,11
6,2015,141560,7
7,2015,141560,4
8,2015,141560,10
9,2015,141560,12
2,2017,141560,4
2,2015,141562,4
3,2015,141562,7
4,2015,141562,8
5,2015,141562,11
6,2015,141562,6
7,2015,141562,4
8,2015,141562,10
9,2015,141562,13
10,2015,141562,8
11,2015,141562,7
12,2015,141562,1
2,2016,141562,5
3,2016,141562,8
4,2016,141562,4
5,2016,141562,5
6,2016,141562,5
7,2016,141562,2
8,2016,141562,2
10,2016,141562,4
11,2016,141562,6
12,2016,141562,5
2,2017,141562,3
3,2017,141562,2
2,2015,141563,4
3,2015,141563,10
4,2015,141563,10
5,2015,141563,8
9,2015,141563,3
10,2015,141563,3
11,2015,141563,6
12,2015,141563,1
2,2016,141563,6
3,2016,141563,7
4,2016,141563,1
2,2015,143632,5
3,2015,143632,8
4,2015,143632,9
5,2015,143632,11
6,2015,143632,3
7,2015,143632,2
8,2015,143632,8
9,2015,143632,7
10,2015,143632,6
11,2015,143632,6
12,2015,143632,2
2,2016,143632,4
3,2016,143632,5
4,2016,143632,2
5,2016,143632,4
6,2016,143632,2
7,2016,143632,3
8,2016,143632,5
10,2016,143632,6
11,2016,143632,5
2,2017,143632,3
3,2017,143632,3
2,2015,144523,4
3,2015,144523,12
4,2015,144523,9
5,2015,144523,11
6,2015,144523,7
7,2015,144523,4
8,2015,144523,10
9,2015,144523,12
10,2015,144523,9
11,2015,144523,5
12,2015,144523,1
2,2016,144523,5
3,2016,144523,8
4,2016,144523,4
5,2016,144523,3
6,2016,144523,5
7,2016,144523,3
8,2016,144523,4
10,2016,144523,5
11,2016,144523,5
12,2016,144523,5
2,2017,144523,2
3,2017,144523,2
2,2015,146788,6
3,2015,146788,9
4,2015,146788,9
5,2015,146788,9
6,2015,146788,7
7,2015,146788,4
8,2015,146788,9
9,2015,146788,10
10,2015,146788,10
11,2015,146788,7
12,2015,146788,2
2,2016,146788,5
3,2016,146788,10
4,2016,146788,3
5,2016,146788,5
6,2016,146788,6
7,2016,146788,3
8,2016,146788,5
10,2016,146788,2
11,2016,146788,6
12,2016,146788,4
2,2017,146788,3
3,2017,146788,1
2,2015,146829,5
3,2015,146829,11
4,2015,146829,7
5,2015,146829,6
5,2016,146829,3
6,2016,146829,5
7,2016,146829,3
8,2016,146829,4
10,2016,146829,4
11,2016,146829,6
12,2016,146829,4
10,2016,146949,4
11,2016,146949,6
12,2016,146949,5
2,2017,146949,2
3,2017,146949,3
2,2015,148134,5
3,2015,148134,12
4,2015,148134,10
5,2015,148134,11
6,2015,148134,7
7,2015,148134,4
8,2015,148134,10
9,2015,148134,14
10,2015,148134,9
11,2015,148134,6
12,2015,148134,2
2,2016,148134,6
3,2016,148134,9
4,2016,148134,4
5,2016,148134,5
6,2016,148134,3
7,2016,148134,3
8,2016,148134,2
2,2017,148134,4
3,2017,148134,3
2,2015,150418,3
3,2015,150418,11
4,2015,150418,6
5,2015,150418,11
6,2015,150418,7
7,2015,150418,3
8,2015,150418,10
9,2015,150418,13
10,2015,150418,7
11,2015,150418,7
12,2015,150418,2
2,2016,150418,6
3,2016,150418,9
4,2016,150418,4
5,2016,150418,4
6,2016,150418,5
7,2016,150418,3
8,2016,150418,5
10,2016,150418,5
11,2016,150418,4
12,2016,150418,3
2,2017,150418,2
3,2017,150418,2
2,2015,151208,2
3,2015,151208,7
4,2015,151208,7
5,2015,151208,10
6,2015,151208,3
7,2015,151208,4
8,2015,151208,8
9,2015,151208,7
10,2015,151208,8
11,2015,151208,2
12,2015,151208,2
2,2016,151208,5
3,2016,151208,6
4,2016,151208,3
5,2016,151208,3
6,2016,151208,3
7,2016,151208,1
8,2016,151208,4
10,2016,151208,5
11,2016,151208,3
12,2016,151208,3
2,2017,151208,3
3,2017,151208,3
5,2015,151965,8
6,2015,151965,7
7,2015,151965,3
8,2015,151965,10
9,2015,151965,13
10,2015,151965,9
11,2015,151965,7
12,2015,151965,2
2,2016,151965,5
3,2016,151965,10
4,2016,151965,4
5,2016,151965,5
6,2016,151965,3
7,2016,151965,3
8,2016,151965,3
10,2016,151965,4
11,2016,151965,5
12,2016,151965,5
2,2017,151965,4
3,2017,151965,3
2,2015,152605,6
3,2015,152605,11
4,2015,152605,10
5,2015,152605,11
6,2015,152605,7
7,2015,152605,4
8,2015,152605,10
9,2015,152605,14
10,2015,152605,10
11,2015,152605,7
12,2015,152605,2
2,2016,152605,6
3,2016,152605,11
4,2016,152605,4
5,2016,152605,5
6,2016,152605,7
7,2016,152605,3
8,2016,152605,5
10,2016,152605,7
11,2016,152605,6
12,2016,152605,6
2,2017,152605,4
3,2017,152605,3
2,2015,152610,4
3,2015,152610,12
4,2015,152610,5
5,2015,152610,10
6,2015,152610,7
7,2015,152610,4
8,2015,152610,7
9,2015,152610,11
10,2015,152610,10
11,2015,152610,7
12,2015,152610,2
2,2016,152610,5
3,2016,152610,10
4,2016,152610,4
5,2016,152610,5
6,2016,152610,5
7,2016,152610,3
8,2016,152610,4
10,2016,152610,4
11,2016,152610,4
12,2016,152610,4
2,2017,152610,3
3,2017,152610,2
2,2015,159237,5
3,2015,159237,12
4,2015,159237,10
5,2015,159237,11
6,2015,159237,2
8,2015,159237,10
9,2015,159237,11
10,2015,159237,10
11,2015,159237,6
12,2015,159237,2
2,2016,159237,5
3,2016,159237,10
4,2016,159237,4
5,2016,159237,5
6,2016,159237,7
7,2016,159237,3
8,2016,159237,5
10,2016,159237,7
11,2016,159237,5
12,2016,159237,5
2,2017,159237,4
3,2017,159237,2
2,2015,159238,6
3,2015,159238,11
4,2015,159238,9
5,2015,159238,11
6,2015,159238,7
7,2015,159238,4
8,2015,159238,10
9,2015,159238,14
10,2015,159238,8
11,2015,159238,7
12,2015,159238,2
2,2016,159238,6
3,2016,159238,11
4,2016,159238,4
5,2016,159238,4
6,2016,159238,5
7,2016,159238,3
8,2016,159238,4
10,2016,159238,5
11,2016,159238,4
12,2016,159238,5
2,2017,159238,3
3,2017,159238,3
2,2015,160426,5
3,2015,160426,11
4,2015,160426,10
5,2015,160426,11
6,2015,160426,7
7,2015,160426,4
8,2015,160426,9
9,2015,160426,11
10,2015,160426,8
11,2015,160426,6
12,2015,160426,1
2,2016,160426,6
3,2016,160426,5
4,2016,160426,3
5,2016,160426,4
6,2016,160426,4
7,2016,160426,1
8,2016,160426,4
10,2016,160426,3
11,2016,160426,5
12,2016,160426,4
2,2017,160426,2
3,2017,160426,3
2,2015,160508,4
3,2015,160508,10
4,2015,160508,9
5,2015,160508,11
6,2015,160508,7
7,2015,160508,4
8,2015,160508,9
9,2015,160508,14
10,2015,160508,8
11,2015,160508,7
12,2015,160508,2
2,2016,160508,6
3,2016,160508,8
4,2016,160508,3
5,2016,160508,3
6,2016,160508,2
7,2016,160508,2
8,2016,160508,4
10,2016,160508,4
11,2016,160508,5
12,2016,160508,5
2,2017,160508,4
3,2017,160508,3
2,2015,160509,1
3,2015,160509,6
4,2015,160509,8
5,2015,160509,9
6,2015,160509,5
7,2015,160509,4
8,2015,160509,10
9,2015,160509,12
10,2015,160509,8
11,2015,160509,7
12,2015,160509,1
2,2016,160509,3
3,2016,160509,4
4,2016,160509,4
5,2016,160509,5
6,2016,160509,6
7,2016,160509,3
8,2016,160509,5
10,2016,160509,6
11,2016,160509,6
12,2016,160509,4
2,2017,160509,3
2,2015,160510,4
3,2015,160510,10
4,2015,160510,7
5,2015,160510,10
6,2015,160510,6
7,2015,160510,3
8,2015,160510,8
9,2015,160510,9
10,2015,160510,8
11,2015,160510,7
12,2015,160510,1
2,2016,160510,4
3,2016,160510,7
4,2016,160510,1
5,2016,160510,4
6,2016,160510,2
7,2016,160510,1
8,2016,160510,3
10,2016,160510,4
11,2016,160510,5
12,2016,160510,4
2,2017,160510,3
3,2017,160510,3
2,2015,160511,2
3,2015,160511,9
4,2015,160511,10
5,2015,160511,11
6,2015,160511,7
7,2015,160511,4
8,2015,160511,10
9,2015,160511,13
10,2015,160511,10
11,2015,160511,7
12,2015,160511,2
2,2016,160511,6
3,2016,160511,9
4,2016,160511,4
5,2016,160511,4
6,2016,160511,5
7,2016,160511,2
8,2016,160511,5
10,2016,160511,7
11,2016,160511,6
12,2016,160511,5
2,2017,160511,3
3,2017,160511,3
2,2015,160512,6
3,2015,160512,9
4,2015,160512,4
5,2015,160512,11
6,2015,160512,5
7,2015,160512,4
8,2015,160512,9
9,2015,160512,13
10,2015,160512,6
11,2015,160512,7
12,2015,160512,1
2,2016,160512,4
3,2016,160512,4
4,2016,160512,3
5,2016,160512,5
6,2016,160512,5
7,2016,160512,2
10,2016,160512,6
11,2016,160512,6
12,2016,160512,3
2,2017,160512,2
3,2017,160512,3
2,2015,160515,5
3,2015,160515,11
4,2015,160515,10
5,2015,160515,11
6,2015,160515,7
7,2015,160515,4
8,2015,160515,7
9,2015,160515,14
10,2015,160515,8
11,2015,160515,6
12,2015,160515,2
2,2016,160515,5
3,2016,160515,9
4,2016,160515,4
5,2016,160515,4
6,2016,160515,5
7,2016,160515,3
8,2016,160515,5
10,2016,160515,6
11,2016,160515,5
12,2016,160515,5
2,2017,160515,4
3,2017,160515,1
2,2015,160517,6
3,2015,160517,12
4,2015,160517,10
5,2015,160517,11
6,2015,160517,6
7,2015,160517,4
8,2015,160517,10
9,2015,160517,14
10,2015,160517,9
11,2015,160517,7
12,2015,160517,2
2,2016,160517,6
3,2016,160517,10
4,2016,160517,3
5,2016,160517,5
6,2016,160517,6
7,2016,160517,2
8,2016,160517,4
10,2016,160517,2
2,2017,160517,4
3,2017,160517,1
2,2015,160518,6
3,2015,160518,12
4,2015,160518,10
5,2015,160518,11
6,2015,160518,7
7,2015,160518,4
8,2015,160518,10
9,2015,160518,14
10,2015,160518,10
11,2015,160518,7
12,2015,160518,2
2,2016,160518,6
3,2016,160518,11
4,2016,160518,4
5,2016,160518,5
6,2016,160518,7
7,2016,160518,3
8,2016,160518,5
10,2016,160518,7
11,2016,160518,6
12,2016,160518,6
2,2017,160518,4
3,2017,160518,3
2,2015,160527,2
3,2015,160527,10
4,2015,160527,9
5,2015,160527,11
6,2015,160527,6
7,2015,160527,3
8,2015,160527,9
9,2015,160527,12
10,2015,160527,8
11,2015,160527,6
12,2015,160527,2
2,2016,160527,6
3,2016,160527,10
4,2016,160527,3
5,2016,160527,4
6,2016,160527,2
7,2016,160527,2
8,2016,160527,4
10,2016,160527,4
11,2016,160527,6
12,2016,160527,3
2,2017,160527,1
3,2017,160527,1
2,2015,160528,1
5,2016,160528,1
6,2016,160528,6
7,2016,160528,3
8,2016,160528,4
10,2016,160528,6
11,2016,160528,4
12,2016,160528,5
2,2017,160528,4
3,2017,160528,2
2,2015,160530,5
3,2015,160530,10
4,2015,160530,10
5,2015,160530,8
6,2015,160530,7
7,2015,160530,4
8,2015,160530,9
9,2015,160530,11
10,2015,160530,8
11,2015,160530,7
12,2015,160530,1
2,2016,160530,6
3,2016,160530,9
4,2016,160530,4
5,2016,160530,4
6,2016,160530,5
7,2016,160530,3
8,2016,160530,5
10,2016,160530,5
11,2016,160530,6
12,2016,160530,4
2,2015,160531,4
3,2015,160531,9
4,2015,160531,8
5,2015,160531,8
6,2015,160531,5
7,2015,160531,3
8,2015,160531,7
9,2015,160531,11
10,2015,160531,6
11,2015,160531,7
12,2015,160531,2
2,2016,160531,6
3,2016,160531,10
4,2016,160531,4
5,2016,160531,2
7,2016,160531,3
8,2016,160531,5
10,2016,160531,7
11,2016,160531,5
12,2016,160531,3
2,2017,160531,4
3,2017,160531,3
2,2015,160532,4
3,2015,160532,10
4,2015,160532,5
5,2015,160532,8
6,2015,160532,5
7,2015,160532,4
8,2015,160532,10
9,2015,160532,11
10,2015,160532,7
11,2015,160532,7
12,2015,160532,2
2,2016,160532,4
3,2016,160532,7
4,2016,160532,3
5,2016,160532,2
6,2016,160532,2
8,2016,160532,2
10,2016,160532,1
11,2016,160532,3
12,2016,160532,2
2,2017,160532,2
3,2017,160532,3
2,2015,160535,4
3,2015,160535,12
4,2015,160535,10
5,2015,160535,11
6,2015,160535,7
7,2015,160535,3
8,2015,160535,8
9,2015,160535,10
10,2015,160535,9
11,2015,160535,7
12,2015,160535,2
2,2016,160535,6
3,2016,160535,7
4,2016,160535,4
5,2016,160535,3
6,2016,160535,6
7,2016,160535,3
8,2016,160535,5
10,2016,160535,5
11,2016,160535,6
12,2016,160535,5
2,2017,160535,3
3,2017,160535,2
2,2015,160536,4
3,2015,160536,8
4,2015,160536,10
5,2015,160536,11
6,2015,160536,7
7,2015,160536,4
8,2015,160536,7
9,2015,160536,13
10,2015,160536,8
11,2015,160536,5
12,2015,160536,1
2,2016,160536,6
3,2016,160536,9
4,2016,160536,3
5,2016,160536,5
6,2016,160536,5
7,2016,160536,3
8,2016,160536,3
10,2016,160536,5
11,2016,160536,5
12,2016,160536,4
2,2017,160536,3
3,2017,160536,2
2,2015,160538,3
3,2015,160538,12
4,2015,160538,10
5,2015,160538,11
6,2015,160538,7
7,2015,160538,4
8,2015,160538,10
